,ra,dec,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dust_correction,transf_pm_coeffA,transf_pm_coeffB
74775,153.66058486646094,-43.62566479602645,275.1895962049363,10.640530620082023,6.340290352381662,0.030859581803204836,-52.652130913527316,0.042775571154848015,22.51906327033725,0.04493177239745842,0.21802449,-0.07829799,0.18690248,,,9.035119,9.252008,8.714466,0.028396916663117618,0.8200258979692735,-0.5723264161819605
78926,162.74001920170332,-41.93444873970228,280.1349799296741,15.54255313658948,6.275028831206322,0.03705425701889314,8.347672592239157,0.053870943347976284,-4.593607214800711,0.056203526600246384,-0.048221037,-0.13960439,0.32617779999999996,4.440072883406924,0.6236764088984093,9.075409,9.300251,8.742068,0.05525990147434963,0.8860700509103163,-0.46355136164160865
79965,164.34489654741898,-42.42779509299553,281.4677808140392,15.64064955359405,6.359722101664211,0.03332468261831506,-51.86806495906075,0.04146804081049277,25.643817893571644,0.04718475539361525,0.19945511,-0.10484059,0.09555473,8.307931472556517,0.2873790978713215,9.085464,9.400211,8.645339,0.05698375966729957,0.8974079686867968,-0.4412016973419722
81628,183.2342868132462,-50.670861338529136,296.7185698694905,11.735828198719132,6.174212426848424,0.0451268962856879,12.608857950734613,0.060510319788366,-0.6848010801423058,0.04029475633067416,0.42519617,0.40514085,0.4450081,-12.16987302702643,0.3797109929514072,9.10167,9.349839999999999,8.737195,0.04949723726089989,0.9883827754476213,-0.15198516111271201
84095,173.28154186313037,-45.99696546407088,289.00327308928667,14.746132123199704,6.219374380776018,0.06925647822372565,-44.567336263647604,0.11963920937662255,-13.44740765146891,0.09667369386175068,-0.02207269,0.046822518,0.129401,6.4151156450753986,0.9507074564374154,9.124839999999999,9.38785,8.739794,0.06836429849863332,0.9512625427708041,-0.3083821893709558
84282,184.55285324882644,-62.98470632888483,299.16924209184367,-0.35595186799927303,6.393631399265967,0.034400957346559215,-24.084535006364842,0.051342458957634826,-6.383711213524085,0.044597630202315386,0.22684734,0.17558396,0.26445067,,,9.126603999999999,9.358386999999999,8.786760000000001,0.09487943439303954,0.9916991868123387,-0.12857963631829966
85636,187.52810167915084,-53.94009012063022,299.7592817547008,8.800240118637848,6.315737516671509,0.035334089112677707,-4.81592283842622,0.04136076018726618,-36.28762602213122,0.03734248361417505,0.09014108,0.30212462,0.5477906,48.37277661348104,0.16924677677645802,9.139133000000001,9.512464,8.6328335,0.05986294919952197,0.9964927516131679,-0.08367912512937387
87721,151.9812947258541,-45.08819335102133,275.0598074258841,8.752694046443862,6.496739411851783,0.030259205435145462,-65.82911934096978,0.04687161324542182,17.859603346766573,0.04969565418604708,0.19664632,-0.015980118999999997,0.021559937,14.327121397552016,0.757912674446732,9.1584015,9.410986999999999,8.790626,0.027024441790681458,0.8079009108140767,-0.5893183505591739
90151,135.96450604716006,-72.38532860438023,287.5848474662182,-16.708741573227016,6.017088850348045,0.03774921915374175,-27.266575406094184,0.07075668964477645,47.990129726436365,0.07585424588780912,0.12157053,-0.032105617,-0.15969317,-1.6890026704587726,1.3441498350699876,9.181096,9.438196000000001,8.7764,0.04261641800490535,0.6277917322185295,-0.7783813595905661
93183,180.79331079141525,-59.66606081480007,296.8652417521579,2.6359764160595702,6.184934907980344,0.03927991522467682,-113.28462816272685,0.05687977477752128,-15.203991240482033,0.05002175748363484,0.08932809,0.32024097,0.16137515,,,9.208819,9.520036,8.772002,0.07898757782488613,0.9825040481434608,-0.18624122900612566
